Code Officiel Région;Code Officiel Commune / Arrondissement Municipal;Code Officiel Département;Nom Officiel Commune / Arrondissement Municipal;Code interne de la variable;Valeur;Année de référence géographique;Année;Code Officiel EPCI;Nom Officiel EPCI;Nom de la variable;Nom Officiel Département;Nom Officiel Région
04;974411;974;Saint-Denis;csx_rec4taxtypac_rec1rpop;10619.825048051687;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec3taxtypac_rec1rpop;1131.1735334622167;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec6taxtypac_rec1rpop;4786.968175843452;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec5taxtypac_rec1rpop;6435.286508317855;2019;2017;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec6taxtypac_rec1rpop;330.0;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec3taxtypac_rec1rpop;560.1682782469338;2019;2017;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec1taxtypac_rec2rpop;7.57257932355788;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec5taxtypac_rec1rpop;554.8997490957865;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec3taxtypac_rec1rpop;1476.029387602105;2019;2012;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec2taxtypac_rec2rpop;67.83518243049939;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec5taxtypac_rec1rpop;3892.1042808833686;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec2taxtypac_rec1rpop;2365.8002616276603;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec4taxtypac_rec1rpop;4878.710325187509;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec5taxtypac_rec2rpop;626.5860163383336;2021;2013;;;Employés Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec5taxtypac_rec1rpop;1064.8228210731938;2021;2013;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec4taxtypac_rec1rpop;720.905911060833;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec2taxtypac_rec1rpop;107.31295341401054;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec3taxtypac_rec1rpop;899.6035066807142;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec2taxtypac_rec1rpop;594.9907784846004;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec2taxtypac_rec1rpop;2259.160802317937;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec4taxtypac_rec1rpop;1353.6463545667873;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec5taxtypac_rec2rpop;908.1568945204373;2021;2013;;;Employés Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec5taxtypac_rec2rpop;326.42969192135433;2021;2013;;;Employés Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec3taxtypac_rec1rpop;125.5397446014077;2019;2012;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec1taxtypac_rec1rpop;182.4150275601014;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec6taxtypac_rec1rpop;2373.9049569219187;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec1taxtypac_rec2rpop;10.013854374889538;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec2taxtypac_rec1rpop;836.7430553044794;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec6taxtypac_rec1rpop;2400.5138978580303;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec2taxtypac_rec2rpop;50.316772157235484;2019;2012;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec1taxtypac_rec1rpop;181.17931453686847;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec1taxtypac_rec1rpop;100.63253334051056;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec3taxtypac_rec1rpop;373.8731689798241;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec2taxtypac_rec1rpop;184.84547131687614;2019;2007;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec6taxtypac_rec1rpop;694.1872968461752;2019;2007;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec5taxtypac_rec1rpop;966.7737396777907;2019;2007;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec4taxtypac_rec1rpop;2312.568727782808;2019;2007;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec5taxtypac_rec1rpop;2021.8608334113594;2019;2007;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec6taxtypac_rec2rpop;383.31048975234586;2019;2007;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec3taxtypac_rec2rpop;52.86266767936481;2019;2007;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec5taxtypac_rec1rpop;5125.669723868537;2019;2007;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec2rpop;2658.8267038199133;2019;2007;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec2taxtypac_rec1rpop;88.0;2019;2007;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec2taxtypac_rec1rpop;312.0506046993055;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec1taxtypac_rec1rpop;34.06117101588579;2019;2012;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec6taxtypac_rec2rpop;540.8287744263138;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec3taxtypac_rec2rpop;25.325386177575005;2019;2012;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec1taxtypac_rec2rpop;7.4561771678939195;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec1taxtypac_rec2rpop;33.6462180676656;2019;2012;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec5taxtypac_rec2rpop;3908.0739263405976;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec6taxtypac_rec1rpop;364.0;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec1rpop;3033.805051352648;2019;2012;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec2rpop;3174.3209601010203;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec4taxtypac_rec2rpop;83.77726723071274;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec6taxtypac_rec2rpop;319.5526953628347;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec6taxtypac_rec2rpop;417.47275416787073;2019;2007;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec2taxtypac_rec2rpop;11.39689536273621;2019;2007;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec6taxtypac_rec1rpop;689.0056471589478;2019;2007;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec3taxtypac_rec2rpop;57.62687835416034;2019;2007;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec2taxtypac_rec1rpop;522.7764482107137;2019;2007;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec2taxtypac_rec2rpop;153.5594900536094;2019;2007;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec4taxtypac_rec2rpop;1070.7851233213978;2019;2007;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec1taxtypac_rec2rpop;30.065409793063065;2019;2007;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec4taxtypac_rec1rpop;115.71834168600147;2019;2007;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec1taxtypac_rec2rpop;5.24161849710982;2019;2007;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec1taxtypac_rec1rpop;108.41104760672427;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec2taxtypac_rec1rpop;296.1266993098875;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec4taxtypac_rec1rpop;267.21799463559864;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec4taxtypac_rec1rpop;1089.5579703271596;2021;2008;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec6taxtypac_rec2rpop;640.8752687811718;2021;2008;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec6taxtypac_rec2rpop;1779.2044711295202;2021;2008;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec2taxtypac_rec2rpop;271.2496821406857;2021;2008;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec3taxtypac_rec1rpop;5920.153274165051;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec1taxtypac_rec2rpop;35.27613454144343;2021;2008;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec6taxtypac_rec1rpop;5425.930253458067;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec2taxtypac_rec2rpop;175.26629032989376;2021;2008;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec1taxtypac_rec1rpop;156.61550577477567;2021;2008;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec2taxtypac_rec1rpop;65.03339618377866;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec2taxtypac_rec2rpop;11.792521546831889;2021;2008;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec5taxtypac_rec2rpop;275.0;2021;2019;;;Employés Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec5taxtypac_rec1rpop;1106.9865390899022;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec6taxtypac_rec2rpop;416.9999338222853;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec4taxtypac_rec2rpop;150.41157393982803;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec6taxtypac_rec2rpop;686.0610650646481;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec4taxtypac_rec1rpop;7285.591767898462;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec4taxtypac_rec2rpop;1227.8940035503165;2021;2019;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec1taxtypac_rec2rpop;14.52766400725047;2021;2019;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec6taxtypac_rec1rpop;329.0109798461283;2021;2019;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec1rpop;3186.2914663522115;2021;2019;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec1taxtypac_rec1rpop;34.52793368815028;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec4taxtypac_rec1rpop;440.9710388172326;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec2taxtypac_rec2rpop;12.769997855382769;2021;2013;;;Artisans, commerçants, chefs d'entreprise Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec3taxtypac_rec1rpop;47.2372669295512;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec2taxtypac_rec1rpop;670.2565589248383;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec3taxtypac_rec2rpop;17.32776929530511;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec6taxtypac_rec1rpop;2413.697877576784;2021;2013;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec2taxtypac_rec1rpop;635.3848695700584;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec3taxtypac_rec1rpop;506.081957798709;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec2taxtypac_rec1rpop;66.30603117152509;2021;2013;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec2taxtypac_rec1rpop;182.54929879402087;2019;2017;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec5taxtypac_rec2rpop;273.99575543372555;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974409;974;Saint-André;csx_rec3taxtypac_rec2rpop;42.953051291994946;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec3taxtypac_rec2rpop;25.09398121405825;2019;2017;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec6taxtypac_rec1rpop;2624.140978812931;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec6taxtypac_rec2rpop;3963.8652001832365;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec1taxtypac_rec2rpop;2.53312854933268;2021;2013;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974422;974;Tampon;csx_rec6taxtypac_rec2rpop;3097.3575169619494;2021;2013;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec1taxtypac_rec1rpop;66.30603117152509;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec5taxtypac_rec1rpop;545.0;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec6taxtypac_rec2rpop;1159.2122018114158;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec1taxtypac_rec1rpop;290.76285137001594;2021;2019;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec5taxtypac_rec1rpop;6571.86312279814;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec6taxtypac_rec2rpop;200.32860040567832;2021;2019;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec3taxtypac_rec2rpop;42.70313988126382;2021;2019;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec4taxtypac_rec1rpop;2740.5871823361827;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec3taxtypac_rec2rpop;5.0442959320898115;2021;2019;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec4taxtypac_rec1rpop;368.0972167361084;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec3taxtypac_rec1rpop;319.76088083784566;2019;2012;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974402;974;Bras-Panon;csx_rec5taxtypac_rec1rpop;1036.9789024101215;2019;2012;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec6taxtypac_rec2rpop;426.7445272408045;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec2taxtypac_rec1rpop;447.16816010047194;2019;2012;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec5taxtypac_rec2rpop;1443.4061620877605;2019;2012;;;Employés Chômeurs;La Réunion;La Réunion
04;974414;974;Saint-Louis;csx_rec4taxtypac_rec1rpop;2055.4282119481736;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec3taxtypac_rec1rpop;28.0;2019;2012;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec4taxtypac_rec1rpop;1337.5965582689562;2019;2012;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec4taxtypac_rec2rpop;75.32173750409139;2019;2012;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec3taxtypac_rec1rpop;124.0152290470702;2019;2012;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974424;974;Cilaos;csx_rec6taxtypac_rec2rpop;320.0;2019;2012;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec1taxtypac_rec2rpop;0.0;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974403;974;Entre-Deux;csx_rec2taxtypac_rec1rpop;144.47048922869163;2019;2017;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974405;974;Petite-Île;csx_rec1taxtypac_rec2rpop;10.05678115491522;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec1taxtypac_rec2rpop;17.59880803062574;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec6taxtypac_rec1rpop;250.06665589894098;2019;2017;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec4taxtypac_rec1rpop;2650.6268715850683;2019;2017;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec4taxtypac_rec2rpop;143.83074897457706;2021;2013;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec3taxtypac_rec2rpop;37.65649922884216;2021;2013;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974410;974;Saint-Benoît;csx_rec1taxtypac_rec1rpop;277.6688908689107;2021;2013;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec3taxtypac_rec1rpop;522.219690937075;2021;2013;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec4taxtypac_rec1rpop;1669.408349209317;2021;2013;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec4taxtypac_rec2rpop;206.6322674276294;2019;2017;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974407;974;Port;csx_rec5taxtypac_rec2rpop;1550.772522185155;2019;2017;;;Employés Chômeurs;La Réunion;La Réunion
04;974408;974;Possession;csx_rec1taxtypac_rec1rpop;40.310376187768085;2019;2017;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec2taxtypac_rec1rpop;655.8805708268354;2019;2017;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec6taxtypac_rec2rpop;1651.7280249806283;2019;2017;;;Ouvriers Chômeurs;La Réunion;La Réunion
04;974416;974;Saint-Pierre;csx_rec1taxtypac_rec1rpop;352.77975052472556;2019;2017;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec1taxtypac_rec2rpop;4.97078847625356;2019;2017;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974418;974;Sainte-Marie;csx_rec2taxtypac_rec1rpop;657.8767225514116;2019;2017;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec3taxtypac_rec2rpop;20.222388350162838;2021;2008;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974406;974;Plaine-Des-Palmistes;csx_rec3taxtypac_rec1rpop;53.54166728261427;2021;2008;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec6taxtypac_rec1rpop;1588.1093687693347;2021;2008;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974419;974;Sainte-Rose;csx_rec4taxtypac_rec2rpop;24.67801944591784;2021;2008;;;Professions intermédiaires Chômeurs;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec2taxtypac_rec1rpop;366.1579237975032;2021;2008;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec3taxtypac_rec2rpop;4.55950308246344;2019;2007;;;Cadres et professions intellectuelles supérieures Chômeurs;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec5taxtypac_rec1rpop;805.7884864781519;2019;2007;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974404;974;Étang-Salé;csx_rec3taxtypac_rec1rpop;526.2781564147314;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974407;974;Port;csx_rec5taxtypac_rec1rpop;2841.6413331141257;2019;2007;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974408;974;Possession;csx_rec6taxtypac_rec1rpop;1794.1199664472952;2019;2007;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec5taxtypac_rec1rpop;13068.578374942439;2019;2007;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
04;974411;974;Saint-Denis;csx_rec6taxtypac_rec1rpop;6068.950589999676;2019;2007;;;Ouvriers Actifs ayant un emploi;La Réunion;La Réunion
04;974412;974;Saint-Joseph;csx_rec5taxtypac_rec2rpop;1757.4454658584368;2019;2007;;;Employés Chômeurs;La Réunion;La Réunion
04;974413;974;Saint-Leu;csx_rec1taxtypac_rec2rpop;0.0;2019;2007;;;Agriculteurs Chômeurs;La Réunion;La Réunion
04;974415;974;Saint-Paul;csx_rec1taxtypac_rec1rpop;487.6636918915091;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974417;974;Saint-Philippe;csx_rec2taxtypac_rec1rpop;40.464790555429815;2019;2007;;;Artisans, commerçants, chefs d'entreprise Actifs ayant un emploi;La Réunion;La Réunion
04;974420;974;Sainte-Suzanne;csx_rec1taxtypac_rec1rpop;134.960158162329;2019;2007;;;Agriculteurs Actifs ayant un emploi;La Réunion;La Réunion
04;974421;974;Salazie;csx_rec5taxtypac_rec2rpop;236.18121085750616;2019;2007;;;Employés Chômeurs;La Réunion;La Réunion
04;974423;974;Trois-Bassins;csx_rec3taxtypac_rec1rpop;72.03529210010255;2019;2007;;;Cadres et professions intellectuelles supérieures Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec4taxtypac_rec1rpop;1036.04091678624;2021;2019;;;Professions intermédiaires Actifs ayant un emploi;La Réunion;La Réunion
04;974401;974;Avirons;csx_rec5taxtypac_rec1rpop;941.4340139013036;2021;2019;;;Employés Actifs ayant un emploi;La Réunion;La Réunion
